1,2,3,4,5,6,7,8,9,10
4.7432159e+01,1.8870000e+03,5.0000000e+00,2.8233803e+00,3.2431841e+01,9.3275149e+00,2.1282012e+00,3.9764954e-05,5.4361295e-05,9.9365143e-05
2.2525647e+01,1.5750000e+03,5.0000000e+00,1.4078863e+01,2.7894300e+01,5.2864736e+00,2.9327508e+00,3.4552092e-05,7.1067990e-05,6.7116163e-05
4.1289970e+01,1.7990000e+03,5.0000000e+00,2.8950108e-01,2.4086156e+01,7.9756019e+00,2.7382027e+00,4.0298297e-05,2.8846643e-05,4.1985755e-05
6.2498265e+01,1.8040000e+03,5.0000000e+00,1.5646661e+01,1.6920986e+01,8.9930881e+00,2.1496378e+00,3.1467862e-05,7.7744993e-05,2.6886278e-05
3.3721460e+00,1.9330000e+03,5.0000000e+00,1.4031998e+01,2.8594828e+01,3.4923240e+00,1.3270781e+00,5.1861016e-05,4.2069807e-05,9.7889595e-05
1.2090558e+01,1.9250000e+03,5.0000000e+00,2.0051085e+01,2.2833783e+01,4.5946887e+00,1.0237514e+00,7.1357865e-05,4.0128913e-05,8.2308516e-05
5.5719246e+01,1.8630000e+03,5.0000000e+00,1.8435473e+01,2.7829989e+01,7.0032664e+00,2.7491979e+00,1.7031488e-05,8.2028772e-06,7.1613028e-05
2.1083582e+01,1.5800000e+03,5.0000000e+00,1.4000140e+01,2.7618686e+01,1.0327845e+01,1.0669775e+00,3.9310084e-05,8.4185015e-06,6.6010686e-06
2.8531017e+01,1.8140000e+03,5.0000000e+00,8.9582187e+00,2.6548805e+01,3.4490924e+00,1.8031960e+00,2.4875733e-05,7.8405442e-05,8.8859081e-05
5.5281508e+00,1.6560000e+03,5.0000000e+00,1.9687923e+01,3.3296444e+01,7.2746857e+00,1.4061380e+00,3.4167516e-05,8.7478396e-05,3.2457912e-05
3.8559316e+01,1.6610000e+03,5.0000000e+00,2.5362037e-01,2.5548931e+01,4.1486860e+00,1.0446699e+00,2.4443185e-06,2.7608979e-05,7.2109130e-05
7.1802447e+01,1.6080000e+03,5.0000000e+00,3.0828106e+00,2.7300501e+01,3.4013043e+00,1.1792476e+00,5.9462164e-05,6.5128503e-05,7.4841531e-05
5.6738168e+01,1.9230000e+03,5.0000000e+00,8.5461195e+00,2.6509118e+01,5.4947280e+00,1.3602100e+00,1.3529297e-05,3.3532727e-05,5.7976288e-05
6.8188880e+01,1.7530000e+03,5.0000000e+00,2.2198201e+01,3.3341312e+01,1.0845755e+01,2.6891161e+00,7.9880780e-05,6.8452474e-05,7.1402538e-05
2.4793210e+01,1.8540000e+03,5.0000000e+00,1.8681864e+01,1.5389964e+01,8.2347638e+00,1.1471635e+00,7.8637155e-06,6.1729494e-05,8.6873073e-05
2.3458335e+01,1.7420000e+03,5.0000000e+00,1.9430142e+01,1.2535838e+01,9.7270682e+00,2.9417575e+00,2.5072732e-05,5.2080878e-05,7.3681611e-05
5.7726461e+01,1.5010000e+03,5.0000000e+00,1.7958151e+01,3.1996336e+01,1.1340169e+01,1.2218967e+00,2.7813182e-05,8.2663914e-05,2.2721050e-05
1.4173333e+01,1.7370000e+03,5.0000000e+00,2.7405968e+00,3.2999299e+01,9.1316996e+00,1.7785747e+00,7.7581513e-05,4.2442686e-05,9.6198031e-05
6.8575362e+01,1.6900000e+03,5.0000000e+00,1.2446518e+01,2.5401755e+01,3.4551310e+00,1.7022331e+00,5.2316421e-05,3.4592065e-05,8.8801059e-05
6.1366841e+01,1.8120000e+03,5.0000000e+00,1.0152411e+01,1.8975709e+01,1.0503452e+01,2.4694414e+00,4.6486315e-05,8.6568383e-05,7.4556377e-05
5.8962996e+01,1.9410000e+03,5.0000000e+00,4.9372469e+00,3.1878137e+01,1.0611833e+01,1.0149097e+00,1.4386485e-06,3.3184123e-05,7.4785009e-05
2.2918785e+01,1.5470000e+03,5.0000000e+00,3.7261154e+00,1.5029951e+01,1.1651200e+01,1.0112499e+00,2.5041263e-05,2.0959411e-05,6.1168147e-05
2.5318082e+00,1.7820000e+03,5.0000000e+00,9.0257744e+00,1.8517242e+01,6.0621807e+00,1.9044555e+00,4.7622399e-05,9.8304235e-05,2.1815372e-05
1.5829460e+01,1.8100000e+03,5.0000000e+00,6.4317989e+00,3.1803184e+01,3.4622029e+00,1.1812708e+00,8.1917345e-05,8.7895053e-05,8.9572697e-05
1.0217323e+01,1.5730000e+03,5.0000000e+00,5.6521121e+00,1.9829484e+01,4.1939493e+00,1.7165388e+00,7.1413847e-05,6.6380710e-05,9.9232796e-05
2.1065636e+00,1.5130000e+03,5.0000000e+00,1.1581211e+01,3.2190970e+01,5.6584227e+00,2.5434459e+00,5.0723775e-06,3.1038155e-05,4.7862194e-05
3.2314204e+00,1.8390000e+03,5.0000000e+00,6.2287802e+00,1.8419592e+01,9.7391009e+00,2.0571267e+00,5.8583754e-05,5.2274201e-05,8.7099137e-05
5.0545763e+01,1.5090000e+03,5.0000000e+00,8.4043846e+00,2.9452448e+01,3.2012835e+00,1.0344946e+00,7.8598447e-05,9.2350024e-05,9.2384773e-05
4.5286350e+01,1.7390000e+03,5.0000000e+00,1.5604405e+01,2.5790650e+01,3.5465563e+00,2.3005647e+00,5.4292168e-05,2.7423836e-05,7.2837840e-06
3.5307762e+01,1.9220000e+03,5.0000000e+00,1.8577027e+01,1.6888782e+01,9.6490111e+00,2.5445583e+00,2.7255490e-05,4.5200482e-05,5.9715232e-05
3.2265967e+01,1.7310000e+03,5.0000000e+00,1.5290446e+01,2.9931448e+01,1.1446710e+01,1.8636997e+00,4.7528716e-05,1.3005817e-05,5.4441892e-05
2.8571274e+01,1.9080000e+03,5.0000000e+00,1.5926581e+01,1.3503164e+01,1.0464290e+01,2.6629565e+00,9.9013936e-05,5.8523622e-05,8.1485901e-06
4.8478461e+01,1.7650000e+03,5.0000000e+00,1.0359166e+01,1.3076258e+01,1.1448593e+01,1.9820353e+00,6.0569769e-05,5.9745001e-05,6.6488574e-06
4.8341853e+01,1.8040000e+03,5.0000000e+00,2.1309773e+01,3.0023688e+01,5.7341937e+00,2.6180692e+00,3.3599161e-05,1.5816090e-05,8.2763610e-06
6.0978137e+01,1.8800000e+03,5.0000000e+00,1.7108688e+01,2.9602003e+01,9.7007997e+00,2.7218462e+00,3.6376894e-05,7.7280807e-05,2.3578716e-06
5.0499905e+01,1.7680000e+03,5.0000000e+00,1.3729853e+01,2.5763091e+01,7.4693572e+00,2.2550386e+00,7.1656304e-05,4.0513016e-08,9.1971475e-05
2.9492062e+01,1.7000000e+03,5.0000000e+00,1.6574477e+00,2.8967371e+01,3.5489929e+00,2.9766475e+00,8.8372868e-06,4.9004714e-05,9.9659962e-05
7.0619878e+01,1.9180000e+03,5.0000000e+00,2.3110204e+01,1.5933053e+01,1.0774974e+01,1.4570975e+00,5.6700929e-05,2.2181296e-05,7.8678779e-06
2.7839405e+01,1.8330000e+03,5.0000000e+00,2.3230983e+01,3.2560458e+01,9.8404583e+00,1.0181051e+00,5.4987653e-06,3.6361393e-05,6.6020942e-05
7.1819956e+01,1.8300000e+03,5.0000000e+00,1.6068244e+01,2.4734204e+01,1.1513151e+01,2.4117725e+00,2.5707632e-05,1.3284665e-06,7.6649299e-05
2.9009590e+01,1.9300000e+03,5.0000000e+00,1.4109910e+01,2.6384867e+01,3.6899812e+00,2.3890865e+00,9.6006341e-05,8.9612836e-05,8.6633041e-05
2.0869046e+01,1.7010000e+03,5.0000000e+00,1.9876803e+01,3.1244181e+01,4.5430376e+00,2.1269345e+00,8.8467069e-05,5.6500504e-05,7.1842841e-05
6.9312917e+00,1.8830000e+03,5.0000000e+00,2.1424361e+01,2.8135680e+01,7.1742177e+00,2.9689040e+00,6.1475866e-05,4.2351469e-06,8.2438716e-05
3.9051668e+01,1.6010000e+03,5.0000000e+00,2.6640676e+00,3.1085744e+01,4.2687948e+00,1.9787724e+00,4.8314576e-05,5.7225508e-05,4.7722491e-06
7.0190991e+01,1.6580000e+03,5.0000000e+00,1.8632283e+00,3.1734071e+01,8.7278904e+00,2.7085160e+00,7.5228809e-05,4.2306314e-05,7.0208953e-05
6.7877873e+01,1.9870000e+03,5.0000000e+00,1.9770341e+01,1.3011393e+01,6.1870388e+00,1.6658531e+00,3.3450714e-05,3.9831699e-05,7.7710664e-05
3.7149205e+01,1.7760000e+03,5.0000000e+00,1.6621073e+01,2.0393227e+01,1.0482674e+01,2.7913897e+00,2.3820559e-05,9.2961057e-05,8.1991896e-05
4.0334288e+01,1.7630000e+03,5.0000000e+00,1.7386332e+01,3.0687171e+01,1.1149758e+01,2.0971588e+00,4.4070023e-06,5.6623346e-05,9.7935147e-05
5.3660979e+01,1.5250000e+03,5.0000000e+00,6.7396648e+00,1.7600294e+01,8.4523255e+00,1.9261604e+00,7.8396760e-05,3.4637344e-05,1.2663405e-05
3.6733396e+01,1.6190000e+03,5.0000000e+00,4.7888841e+00,2.3223617e+01,3.3713791e+00,1.5639724e+00,9.6483826e-05,4.5330350e-05,5.4872795e-05
9.0594013e+00,1.6060000e+03,5.0000000e+00,1.6258120e+01,3.4194196e+01,1.1267711e+01,1.8546618e+00,8.7313105e-05,9.8005181e-05,7.8870779e-05
4.4817348e+01,1.6180000e+03,5.0000000e+00,2.3972682e+01,3.2021130e+01,3.0080980e+00,1.7792383e+00,9.1910138e-07,9.8221615e-05,6.5707120e-05
1.6924156e+01,1.6430000e+03,5.0000000e+00,1.7647520e+01,3.4140431e+01,7.3665052e+00,1.8893913e+00,9.6222621e-05,1.0104065e-05,2.0912473e-06
1.1933940e+01,1.5560000e+03,5.0000000e+00,1.3469492e+01,3.3443070e+01,8.6715700e+00,1.0665573e+00,9.4372804e-05,5.9385173e-05,8.6883313e-06
3.1754749e+00,1.7040000e+03,5.0000000e+00,2.2083747e+01,1.5162777e+01,7.9569367e+00,1.6433777e+00,4.5381415e-05,1.4989262e-05,6.7974682e-05
4.2893046e+01,1.9490000e+03,5.0000000e+00,2.9119253e+00,1.8210766e+01,1.0111191e+01,2.1030867e+00,3.2645659e-05,2.1606014e-05,7.0221494e-05
4.3972227e+01,1.7200000e+03,5.0000000e+00,6.1358080e+00,1.8094171e+01,5.3217981e+00,1.0552038e+00,4.4580573e-05,9.5263487e-06,5.6200633e-05
3.9622780e+01,1.7260000e+03,5.0000000e+00,1.1646033e+01,2.4521570e+01,9.9225055e+00,2.5065871e+00,7.5601965e-05,6.7928108e-05,3.6042229e-05
5.3830843e+01,1.6200000e+03,5.0000000e+00,9.4916540e+00,2.4788984e+01,7.0312551e+00,1.1649420e+00,8.0959079e-05,7.9898130e-05,7.7569169e-05
5.9901335e+00,1.5030000e+03,5.0000000e+00,9.5322967e-03,1.5275771e+01,1.0142725e+01,1.2925335e+00,9.9742952e-05,3.3538792e-05,1.4454506e-05
5.3406525e+01,1.7770000e+03,5.0000000e+00,1.5496795e+00,2.9669545e+01,3.5311224e+00,2.4788430e+00,9.1649108e-05,6.5749656e-05,9.1461081e-05
4.7109417e+01,1.6210000e+03,5.0000000e+00,1.1898138e+01,1.4395262e+01,9.6347338e+00,2.6651657e+00,9.6598036e-05,2.2339824e-05,9.2427447e-06
4.9891778e+01,1.5950000e+03,5.0000000e+00,1.9657286e+01,3.4129957e+01,1.1100437e+01,2.1088904e+00,3.7728278e-06,9.1047745e-05,9.8912361e-05
2.7676872e+01,1.8960000e+03,5.0000000e+00,1.2356398e+01,3.0757940e+01,1.0988929e+01,1.1912110e+00,2.0309975e-05,5.1410756e-05,4.3744595e-05
4.8702879e+01,1.6550000e+03,5.0000000e+00,8.8441000e+00,2.7137036e+01,1.1456833e+01,1.9530174e+00,1.7881909e-05,1.1530215e-05,8.4056920e-05
7.9725609e-01,1.9760000e+03,5.0000000e+00,6.3164221e+00,2.1148619e+01,7.0272941e+00,2.7819263e+00,6.1328051e-05,6.7531692e-05,3.5507042e-05
6.9482576e+01,1.5410000e+03,5.0000000e+00,7.6441601e+00,1.8472723e+01,1.0035742e+01,2.0949901e+00,5.5359925e-05,5.3155427e-05,9.9309465e-05
5.1942071e+00,1.7850000e+03,5.0000000e+00,4.4568498e+00,2.6230404e+01,8.7480651e+00,1.1499767e+00,8.0165027e-05,4.5245045e-05,9.2789034e-05
5.1552639e+01,1.9140000e+03,5.0000000e+00,2.0041066e+00,3.3387794e+01,1.0406605e+01,1.9425101e+00,6.1352809e-05,1.5110711e-05,8.3675866e-05
3.1950559e+01,1.9250000e+03,5.0000000e+00,1.9364701e+01,2.7501806e+01,4.4828325e+00,2.0079010e+00,3.4798950e-06,8.6209534e-05,6.7404605e-05
1.5244494e+01,1.5490000e+03,5.0000000e+00,1.8423459e+01,2.4995499e+01,6.3923204e+00,2.6874102e+00,1.1298118e-05,2.7423286e-05,8.0086631e-05
5.4454988e+01,1.8830000e+03,5.0000000e+00,4.7752633e+00,2.8555369e+01,8.9837418e+00,1.0191411e+00,1.1280811e-05,6.7627711e-05,7.9714483e-05
4.4865652e+01,1.6780000e+03,5.0000000e+00,1.4661760e+01,1.2909565e+01,4.1948850e+00,2.4117516e+00,1.3004790e-05,9.0841470e-06,9.2396053e-05
5.2702242e+01,1.7180000e+03,5.0000000e+00,2.1708946e+01,1.4996796e+01,1.0339960e+01,1.6924174e+00,5.9953061e-05,2.7941775e-05,2.7631501e-05
2.1065576e+01,1.8180000e+03,5.0000000e+00,1.2477783e+01,2.9236821e+01,9.3309865e+00,2.3839224e+00,5.5986942e-05,7.7928782e-05,9.6657617e-06
4.3107365e+01,1.9540000e+03,5.0000000e+00,1.4645492e+01,2.1690806e+01,7.0575430e+00,1.8240275e+00,7.7952805e-06,2.4622111e-05,6.3086747e-05
3.0714478e+01,1.9300000e+03,5.0000000e+00,5.8323147e+00,1.3579715e+01,7.5243193e+00,2.0428178e+00,1.9198751e-05,7.3469842e-06,7.8928133e-05
2.2439910e-01,1.5350000e+03,5.0000000e+00,1.0522721e+01,1.3847368e+01,3.0238342e+00,2.7487831e+00,7.7689781e-05,7.2451796e-05,6.4635734e-05
3.8529910e+01,1.7230000e+03,5.0000000e+00,1.2927187e+01,1.5881195e+01,1.1215547e+01,2.0372834e+00,8.3541603e-05,5.4588835e-05,5.6937485e-05
5.2398394e+01,1.9750000e+03,5.0000000e+00,2.0689391e+01,2.8912554e+01,6.9202580e+00,2.9335062e+00,9.3036277e-05,1.1697205e-05,9.9354720e-05
1.3516449e+01,1.8330000e+03,5.0000000e+00,2.0525087e+01,1.7266201e+01,4.3111784e+00,2.7192044e+00,3.1578939e-05,2.4595886e-05,7.7451710e-05
1.7123336e+01,1.7320000e+03,5.0000000e+00,1.4350999e+01,2.6405717e+01,1.1928031e+01,2.3129630e+00,6.7646587e-05,5.1924290e-05,3.1890842e-05
1.7997232e+01,1.6680000e+03,5.0000000e+00,1.4632191e+01,3.5111881e+01,1.0882675e+01,1.3056121e+00,3.7590887e-07,3.9537300e-05,6.1307546e-05
6.4860249e+01,1.7280000e+03,5.0000000e+00,2.0746510e+01,1.3044903e+01,6.8842677e+00,1.9764298e+00,5.7719949e-05,4.8013573e-06,7.6296826e-05
1.1880364e+01,1.9900000e+03,5.0000000e+00,1.1478700e+01,3.3745270e+01,1.1645798e+01,2.0925621e+00,4.8990881e-06,1.0360470e-05,9.0618768e-05
5.2268944e+01,1.7190000e+03,5.0000000e+00,4.2470544e-01,1.8381303e+01,5.2109919e+00,1.0908938e+00,3.0139758e-05,1.6942523e-05,2.3396963e-05
4.8603720e+01,1.7280000e+03,5.0000000e+00,2.3342650e+01,2.3540815e+01,5.5244371e+00,1.6611476e+00,1.6135359e-05,3.2233274e-06,8.2085377e-05
6.3913442e+01,1.5170000e+03,5.0000000e+00,3.9038749e+00,2.6710655e+01,9.1256539e+00,2.1656574e+00,5.0045117e-05,5.6781454e-06,2.9501548e-05
6.8385412e+00,1.5740000e+03,5.0000000e+00,1.5293133e+01,2.4632646e+01,5.8303987e+00,1.5788185e+00,3.5931680e-05,8.7089020e-05,5.4780519e-05
5.9951588e+01,1.9180000e+03,5.0000000e+00,1.0390262e+01,3.0307027e+01,9.2602251e+00,2.6801718e+00,9.7763473e-05,9.6460193e-05,6.6196505e-05
6.6816749e+01,1.7960000e+03,5.0000000e+00,1.7102409e+01,2.1138609e+01,4.5691975e+00,1.7350911e+00,6.1485337e-05,1.8047861e-05,1.0125443e-05
3.8655051e+01,1.8040000e+03,5.0000000e+00,2.3731353e+01,1.7292681e+01,4.6373536e+00,1.1564337e+00,5.3664005e-05,9.0550094e-05,5.1732490e-05
4.2844268e+01,1.5830000e+03,5.0000000e+00,4.5955645e+00,3.3604914e+01,9.9672523e+00,2.0670783e+00,6.1134346e-05,1.7359398e-05,4.5155287e-05
8.8421525e+00,1.5640000e+03,5.0000000e+00,2.2460582e+01,1.5139651e+01,1.1763396e+01,1.2165409e+00,6.9597029e-05,8.4725134e-05,1.4640029e-05
5.5206293e+01,1.6760000e+03,5.0000000e+00,1.1034354e+01,1.7015673e+01,1.0643256e+01,1.8731208e+00,6.0496472e-05,3.4125191e-05,4.4293208e-05
5.6263584e+01,1.5270000e+03,5.0000000e+00,1.4466379e+01,1.6139739e+01,1.0111261e+01,1.4836457e+00,4.7716320e-05,6.3685909e-05,3.5243340e-06
2.8889505e+01,1.6700000e+03,5.0000000e+00,1.1895559e+01,1.9195233e+01,8.7043547e+00,2.3286054e+00,4.2940011e-05,7.0739534e-06,3.3665231e-05
4.5707787e+00,1.7800000e+03,5.0000000e+00,5.3367678e+00,3.5414794e+01,4.4120986e+00,2.3798261e+00,5.5462318e-05,6.8451725e-05,7.4723367e-05
4.4533739e+01,1.6210000e+03,5.0000000e+00,2.3497794e+01,1.5534224e+01,3.8610987e+00,1.1918808e+00,2.0631020e-05,2.3958543e-05,7.0059418e-05
4.6371223e+01,1.7140000e+03,5.0000000e+00,1.1646430e+01,2.1095847e+01,6.6330927e+00,2.1701689e+00,4.4489021e-05,8.5678489e-05,2.0975403e-05
6.7495553e+01,1.9910000e+03,5.0000000e+00,1.6329868e+00,1.3653150e+01,3.2069273e+00,1.4601670e+00,7.1054558e-05,4.1114612e-05,5.6727852e-05
4.9819557e+00,1.8210000e+03,5.0000000e+00,2.1660138e+01,3.2962078e+01,9.2813087e+00,1.2039544e+00,1.7840725e-05,2.6725294e-05,6.4650273e-05
2.5999449e+00,1.7840000e+03,5.0000000e+00,1.1996091e+01,2.4128158e+01,8.8724630e+00,1.3049652e+00,6.5147083e-05,2.7500084e-05,3.3719114e-06
5.5943707e+01,1.9060000e+03,5.0000000e+00,1.6851736e+00,2.6345835e+01,8.8375171e+00,1.4085887e+00,8.2960333e-05,3.7598542e-06,9.6048107e-05
1.6128860e+01,1.7850000e+03,5.0000000e+00,7.9567965e+00,1.7806269e+01,6.9614810e+00,2.8431830e+00,5.1859549e-05,8.3529764e-05,3.3161820e-05
3.6840453e+01,1.5500000e+03,5.0000000e+00,9.7440677e+00,2.6225971e+01,1.0573079e+01,1.2913051e+00,3.8479923e-05,7.0850826e-05,1.6709950e-05
1.7635400e+01,1.6000000e+03,5.0000000e+00,2.0828437e+01,2.4289083e+01,5.1292204e+00,1.1499735e+00,2.3697746e-05,4.1255652e-05,3.2467030e-05
6.6484758e+01,1.8590000e+03,5.0000000e+00,1.5344572e+01,1.7894794e+01,8.9004019e+00,1.0357941e+00,6.9893318e-06,8.8664433e-05,1.9435578e-05
2.6425431e+01,1.6520000e+03,5.0000000e+00,1.1621661e+01,2.6920607e+01,7.3943266e+00,1.5200191e+00,8.6885654e-05,6.7623199e-05,2.4924877e-05
4.6819065e+01,1.7470000e+03,5.0000000e+00,7.3007197e+00,1.5341920e+01,6.2289619e+00,1.9269727e+00,3.5902534e-05,9.0015396e-07,7.8869295e-06
3.8656345e+01,1.7860000e+03,5.0000000e+00,1.1529047e+01,1.3220202e+01,3.5694648e+00,1.8726020e+00,5.7669404e-05,1.6102399e-05,3.7355112e-05
1.2308065e+01,1.8040000e+03,5.0000000e+00,1.2978295e-01,2.3397570e+01,3.4449771e+00,2.2543149e+00,9.1252666e-05,4.5646236e-05,6.2986812e-05
1.7027550e+00,1.8390000e+03,5.0000000e+00,9.1524361e+00,3.1834424e+01,7.3566887e+00,1.6686503e+00,8.9873038e-06,9.5172735e-05,5.3764929e-05
4.4999749e+01,1.5390000e+03,5.0000000e+00,8.2850848e+00,3.1433833e+01,7.0498990e+00,1.1767750e+00,7.7384631e-05,8.9493678e-05,3.9672234e-05
9.8290725e+00,1.9800000e+03,5.0000000e+00,1.2421367e+01,2.8434599e+01,4.3211160e+00,2.8780720e+00,4.7805113e-05,3.9858423e-05,2.3257391e-05
8.1847757e+00,1.8760000e+03,5.0000000e+00,5.0470460e-01,2.1096479e+01,4.6621744e+00,1.2673883e+00,5.4847250e-05,6.3141931e-05,6.8962385e-05
3.3206506e+00,1.5660000e+03,5.0000000e+00,1.3589859e+01,1.6749381e+01,1.0671745e+01,1.6145567e+00,8.7461306e-05,3.6279994e-05,1.6489854e-05
4.1191539e+01,1.8530000e+03,5.0000000e+00,2.0915953e+01,3.1870931e+01,5.0601273e+00,1.1673100e+00,3.0574281e-05,8.9925817e-05,6.2184182e-06
3.9561590e+01,1.7190000e+03,5.0000000e+00,9.2827078e+00,3.5403025e+01,9.6839320e+00,1.4430879e+00,6.5562113e-05,8.8434604e-05,1.7853343e-05
4.9935501e-01,1.5600000e+03,5.0000000e+00,1.1073303e+00,2.0674204e+01,8.6763561e+00,2.7902014e+00,4.1001039e-05,2.9713966e-05,2.1447153e-05
4.3817211e+01,1.6910000e+03,5.0000000e+00,8.5431845e+00,3.2386669e+01,1.0771171e+01,2.8026560e+00,3.6631021e-05,5.0778069e-05,6.6534984e-05
6.9890229e+01,1.8470000e+03,5.0000000e+00,1.9326132e+01,2.9686668e+01,4.8374295e+00,2.9747202e+00,7.1695090e-05,6.7848064e-05,3.2656754e-05
4.3330970e+01,1.7700000e+03,5.0000000e+00,1.9022395e+01,2.2915263e+01,6.3227871e+00,2.3996405e+00,8.3349131e-05,7.9286942e-05,6.4849971e-05
3.4768908e+01,1.9420000e+03,5.0000000e+00,1.8743150e+01,3.3675385e+01,1.0140053e+01,1.2303308e+00,6.7295035e-05,7.5795992e-05,6.8353763e-05
6.2945861e+01,1.9230000e+03,5.0000000e+00,2.3476902e+01,1.3602776e+01,5.5629894e+00,1.5686087e+00,9.1479120e-05,4.0303200e-05,5.5167349e-06
1.7365739e+01,1.5770000e+03,5.0000000e+00,4.3405530e+00,1.8605007e+01,4.6266400e+00,1.3113026e+00,4.6522225e-05,5.8753322e-05,2.8408284e-05
2.7656162e+01,1.6230000e+03,5.0000000e+00,2.0977045e+01,2.3690393e+01,1.0352855e+01,1.1191609e+00,6.0611254e-05,3.7417632e-05,7.7168816e-05
6.1658761e+01,1.5790000e+03,5.0000000e+00,1.3236581e+01,1.9005658e+01,4.3071617e+00,1.3619396e+00,2.5100403e-05,9.0316814e-05,2.1531058e-05
5.9776068e+01,1.6320000e+03,5.0000000e+00,1.0649864e+01,1.4475295e+01,4.2833766e+00,2.4164598e+00,1.4632129e-06,5.1648219e-05,2.8809866e-05
1.9886848e+01,1.5330000e+03,5.0000000e+00,8.7475389e+00,2.5578763e+01,9.5187259e+00,1.9588223e+00,1.6250000e-05,5.0365136e-05,9.2012916e-05
1.7062425e+01,1.7570000e+03,5.0000000e+00,1.9337022e+01,2.8309769e+01,7.9505854e+00,2.8605090e+00,5.5172846e-05,3.5510445e-05,8.1161775e-05
3.3090757e+01,1.5280000e+03,5.0000000e+00,1.3814675e+01,1.8206578e+01,1.1492627e+01,2.2639973e+00,2.5029864e-05,2.5146522e-05,3.5866229e-05
6.4735279e+01,1.9750000e+03,5.0000000e+00,1.8263734e+01,2.2947504e+01,1.1473562e+01,1.6472778e+00,3.6684123e-05,1.9609179e-05,8.5709270e-05
6.9572755e+01,1.6390000e+03,5.0000000e+00,1.6055642e+01,3.3272571e+01,6.1622453e+00,1.7003937e+00,5.5105861e-06,7.4209991e-05,9.1589357e-06
2.0220822e+01,1.8570000e+03,5.0000000e+00,1.4913915e+01,1.4684251e+01,5.6995374e+00,2.3166564e+00,6.3515357e-05,7.9776592e-05,3.8407521e-05
4.2380010e+01,1.6900000e+03,5.0000000e+00,1.5592822e+01,2.3322982e+01,1.1804488e+01,1.1980147e+00,9.3289457e-05,9.8638697e-05,1.5371184e-05
1.2521331e+01,1.6500000e+03,5.0000000e+00,5.2684706e+00,1.5898576e+01,1.1710044e+01,2.6198903e+00,7.5469717e-05,7.9615617e-05,7.4928961e-05
4.3478167e+01,1.7360000e+03,5.0000000e+00,5.3333960e+00,3.3594920e+01,9.7106466e+00,1.8945964e+00,7.6987279e-05,9.4556428e-06,3.6476241e-05
5.7061971e+01,1.5620000e+03,5.0000000e+00,8.3703835e+00,1.3497585e+01,8.1251932e+00,1.7540675e+00,2.5601221e-05,4.2414977e-05,7.8859844e-05
2.8694376e+01,1.6530000e+03,5.0000000e+00,2.0342845e+01,2.7517182e+01,9.8700485e+00,2.4157068e+00,8.5808506e-05,8.4329386e-05,3.0382567e-05
1.0425359e+00,1.8790000e+03,5.0000000e+00,9.8190436e+00,2.1656989e+01,5.1426984e+00,1.5790293e+00,6.0704104e-05,8.8941886e-05,1.0576920e-05
3.2852981e+01,1.9930000e+03,5.0000000e+00,2.3901627e+01,2.7782603e+01,1.0179020e+01,1.2070841e+00,6.0077503e-05,6.6085222e-05,4.0944330e-05
6.5529766e+01,1.6510000e+03,5.0000000e+00,2.0635852e+01,2.5517836e+01,8.1242202e+00,2.4099409e+00,2.5302105e-05,4.6779816e-05,9.6953458e-05
2.4435761e+01,1.6430000e+03,5.0000000e+00,2.1668224e+01,1.5221515e+01,6.2208365e+00,2.1546282e+00,3.6361269e-05,4.1928392e-05,8.8342553e-05
4.1397038e+01,1.5380000e+03,5.0000000e+00,1.3248928e+01,3.3914867e+01,8.9750854e+00,1.5259112e+00,5.5318114e-05,1.9912678e-05,7.6855153e-06
3.8229901e+01,1.5370000e+03,5.0000000e+00,1.2740971e+01,2.4511553e+01,1.0491498e+01,2.3069565e+00,1.2523925e-05,2.2859113e-05,8.7101969e-05
5.6517042e+01,1.5410000e+03,5.0000000e+00,2.0135536e+01,2.6103838e+01,8.2647686e+00,2.3315517e+00,5.5454421e-05,8.7286428e-05,7.9067111e-05
2.1185444e+01,1.5020000e+03,5.0000000e+00,5.3186745e+00,3.4650191e+01,6.8937575e+00,1.4246748e+00,7.9158786e-05,3.2396878e-05,7.8601464e-05
3.2400667e+01,1.6490000e+03,5.0000000e+00,2.7027774e+00,1.4034823e+01,1.0333799e+01,2.1267955e+00,2.6857716e-06,7.2687383e-05,1.2144257e-05
6.9794753e+01,1.5320000e+03,5.0000000e+00,9.3164329e-01,2.9012887e+01,1.0435644e+01,2.0147768e+00,5.5580317e-05,8.3104310e-05,6.9171707e-05
4.3501317e+01,1.7200000e+03,5.0000000e+00,9.2096989e+00,2.4317138e+01,6.1877060e+00,2.2026331e+00,8.9185675e-05,3.2510803e-05,2.0204760e-06
5.8787822e+00,1.7810000e+03,5.0000000e+00,1.1113850e+01,2.7319325e+01,3.8980318e+00,1.5397403e+00,6.2183465e-05,7.2657931e-05,1.7623740e-05
1.2334484e+01,1.8360000e+03,5.0000000e+00,1.1259850e+01,3.5367606e+01,5.0504449e+00,1.5682037e+00,9.3915593e-05,3.0498747e-05,5.7475983e-05
8.9508599e+00,1.9690000e+03,5.0000000e+00,3.8054901e-01,3.4228698e+01,7.4101125e+00,1.5883828e+00,5.5731685e-05,4.9751490e-05,4.9251238e-05
5.5603746e+01,1.9030000e+03,5.0000000e+00,2.2927573e-01,1.5725508e+01,9.4110205e+00,1.0393887e+00,7.7922595e-06,8.4870551e-05,9.8057871e-05
